Date,OPEN,HIGH,LOW,CLOSE,ORG_CLONE,DEL_MOS
2014-10-22,81.7661055,82.36040791,79.45823118,79.75538238,80.52,2014Z
2014-10-23,79.65633198,81.58781478,79.28984549,81.31047366,82.09,2014Z
2014-10-24,81.1718031,81.1718031,79.59690174,80.24072934,81.01,2014Z
2014-10-27,80.49826038,80.51807046,78.68563805,80.2308243,81.0,2014Z
2014-10-28,79.87424286,80.88455694,79.59690174,80.64683598,81.42,2014Z
2014-10-29,80.7756015,82.09297183,80.66664606,81.4194291,82.2,2014Z
2014-10-30,81.15199302,81.31047366,79.95348318,80.34968478,81.12,2014Z
2014-10-31,80.27044446,80.49826038,78.79459349,79.77519246,80.54,2014Z
2014-11-03,79.82471766,80.21101422,77.33855261,78.03190541,78.78,2014Z
2014-11-04,77.47722317,77.66541893,75.11982364,76.45700404,77.19,2014Z
2014-11-05,76.62538972,78.59649269,75.73393612,77.93285501,78.68,2014Z
2014-11-06,78.12105077,78.23000621,76.38766876,77.17016693,77.91,2014Z
2014-11-07,77.12064173,78.65592293,76.73434517,77.90313989,78.65,2014Z
2014-11-10,77.75456429,79.09174469,76.3975738,76.66500989,77.4,2014Z
2014-11-11,76.447099,77.29893245,75.69431596,77.19988205,77.94,2014Z
2014-11-12,76.76406029,77.33855261,75.9023218,76.447099,77.18,2014Z
2014-11-13,76.27056946,76.40787022,73.49513277,73.56378315,75.01,2015Z
2014-11-14,73.69127671,75.14274183,72.62229225,74.82891153,76.3,2015Z
2014-11-17,74.90736911,74.94659789,73.62262633,74.83871873,76.31,2015Z
2014-11-18,74.53469563,75.46637932,73.75011989,74.09337177,75.55,2015Z
2014-11-19,73.79915587,74.58373161,73.3970608,73.56378315,75.01,2015Z
2014-11-20,73.3970608,74.78968275,73.06361611,74.39739487,75.86,2015Z
2014-11-21,74.97601949,76.19211189,74.15221495,75.40753614,76.89,2015Z
2014-11-24,75.47618652,75.74098084,74.50527404,74.85833312,76.33,2015Z
2014-11-25,74.65238199,75.21139221,73.05380891,73.50493997,74.95,2015Z
2014-11-26,73.11265209,73.88742064,72.89689377,73.15188088,74.59,2015Z
2014-11-28,72.95573695,72.96554414,66.55163744,66.90469652,68.22,2015Z
2014-12-01,66.90469652,69.75859079,64.93344997,69.33688133,70.7,2015Z
2014-12-02,69.46437489,69.46437489,67.48332114,67.70888666,69.04,2015Z
2014-12-03,68.24828249,68.67979914,67.44409235,67.93445219,69.27,2015Z
2014-12-04,68.09136734,68.69941354,66.84585334,67.42447795,68.75,2015Z
2014-12-05,67.26756281,67.38524917,66.0514704,66.6693238,67.98,2015Z
2014-12-08,66.01224162,66.09069919,63.89388711,64.2273318,65.49,2015Z
2014-12-09,63.94292309,65.1590155,63.45256325,64.77653482,66.05,2015Z
2014-12-10,64.33521096,64.41366854,61.86379737,62.58952994,63.82,2015Z
2014-12-11,62.76605948,63.23680492,61.29497996,62.14820608,63.37,2015Z
2014-12-12,61.34401594,61.79514699,59.99062279,60.27503149,61.46,2015Z
2014-12-15,59.77486446,61.03999284,58.26455615,59.00990311,60.17,2015Z
2014-12-16,58.75491599,59.43161257,56.92097019,58.4116641,59.56,2015Z
2014-12-17,58.15667698,61.12825761,57.12692132,58.88240955,60.04,2015Z
2014-12-18,58.94125273,60.89288489,56.8915486,56.97981337,58.1,2015Z
2014-12-19,57.76438911,60.60847618,56.97000617,59.65717809,60.83,2015Z
2014-12-22,59.86312923,60.94192087,58.33320653,58.58819364,59.74,2015Z
2014-12-23,58.82356637,60.64770497,58.50973607,60.27503149,61.46,2015Z
2014-12-24,60.07888756,60.33387467,58.75491599,59.60814211,60.78,2015Z
2014-12-26,59.6473709,60.16715233,58.53915766,58.85298796,60.01,2015Z
2014-12-29,59.04913189,59.6375637,57.509402,58.04879782,59.19,2015Z
2014-12-30,58.01937623,58.55877205,57.14653571,58.50973607,59.66,2015Z
2014-12-31,58.00956903,58.99028871,56.95039178,58.30378494,59.45,2015Z
2015-01-02,58.7254944,60.03965877,56.80328383,57.91149706,59.05,2015Z
2015-01-05,57.76438911,57.84284669,55.62642021,55.9696721,57.07,2015Z
2015-01-06,55.98928649,56.14620164,53.5178729,53.94938956,55.01,2015Z
2015-01-07,54.07688312,54.7339653,52.95886268,54.08669032,55.15,2015Z
2015-01-08,54.01803994,54.62608614,53.17462101,54.23379827,55.3,2015Z
2015-01-09,54.31225584,54.70454371,52.97847708,54.31225584,55.38,2015Z
2015-01-12,54.06707592,54.06707592,52.23313012,52.6156108,53.65,2015Z
2015-01-13,52.32139489,53.00789867,50.82089378,52.45869565,53.49,2015Z
2015-01-14,52.57638201,54.48878538,51.70354149,54.05726873,55.12,2015Z
2015-01-15,53.91996797,55.93044331,52.07621497,52.24293732,53.27,2015Z
2015-01-16,51.978143,54.20437668,51.88007104,54.05726873,55.12,2015Z
2015-01-20,53.73363123,53.98861835,50.80127939,51.87026384,52.89,2015Z
2015-01-21,52.13505815,53.26288578,52.05660058,52.94905549,53.99,2015Z
2015-01-22,52.66464678,54.35148463,51.92910702,52.38023807,53.41,2015Z
2015-01-23,52.95886268,53.58652328,52.09582937,52.35081648,53.38,2015Z
2015-01-26,51.9879502,53.23346419,51.58585513,52.2919733,53.32,2015Z
2015-01-27,52.22332292,53.47864411,51.9879502,53.24327139,54.29,2015Z
2015-01-28,52.86079072,53.04712746,52.05660058,52.3017805,53.33,2015Z
2015-01-29,52.37043088,52.56657481,51.61527672,52.47831004,53.51,2015Z
2015-01-30,52.37043088,55.76372097,52.07621497,55.69507059,56.79,2015Z
2015-02-02,55.07721719,57.8036179,54.4397494,57.03865655,58.16,2015Z
2015-02-03,57.27402927,60.69674095,56.8817414,60.09850195,61.28,2015Z
2015-02-04,59.04913189,59.55910613,56.18543043,56.66598307,57.78,2015Z
2015-02-05,56.92097019,59.38257658,55.46950506,58.107641,59.25,2015Z
2015-02-06,58.35282092,60.08869475,58.05860502,58.95105992,60.11,2015Z
2015-02-09,59.16681825,60.50059702,58.7156872,59.78467165,60.96,2015Z
2015-02-10,59.3335406,59.74544287,57.71535313,57.98995464,59.13,2015Z
2015-02-11,58.4116641,58.45089289,56.24427361,57.27402927,58.4,2015Z
2015-02-12,57.51920919,59.55910613,57.37210124,59.30411901,60.47,2015Z
2015-02-13,59.0295175,60.57905459,58.90202394,60.07888756,61.26,2015Z
2015-02-17,59.88274362,60.62809058,58.36262812,60.2456099,61.43,2015Z
2015-02-18,59.70621408,60.08869475,57.45055882,58.77453038,59.93,2015Z
2015-02-19,57.63689555,58.57838645,56.29330959,57.84284669,58.98,2015Z
2015-02-20,57.93111146,58.35282092,57.30345086,57.68593154,58.82,2015Z
2015-02-23,57.509402,58.23513456,56.37176717,57.44075162,58.57,2015Z
2015-02-24,57.35248685,58.08802661,56.73463345,57.17595731,58.3,2015Z
2015-02-25,57.00923496,59.05893909,56.50906792,58.94125273,60.1,2015Z
2015-02-26,58.95105992,59.24527583,56.8915486,57.1857645,58.31,2015Z
2015-02-27,57.55843798,58.97067432,57.40152283,58.83337356,59.99,2015Z
2015-03-02,58.61761523,58.97067432,57.59766677,57.69573874,58.83,2015Z
2015-03-03,57.93111146,58.96086712,57.91149706,58.85298796,60.01,2015Z
2015-03-04,58.74510879,58.78433758,57.61728116,58.49012168,59.64,2015Z
2015-03-05,58.24494176,58.70588001,57.76438911,57.93111146,59.07,2015Z
2015-03-06,58.18609858,58.4018569,56.71501906,57.21518609,58.34,2015Z
2015-03-09,57.23480049,57.63689555,56.5777183,56.82289822,57.94,2015Z
2015-03-10,56.73463345,56.98962057,55.19490355,55.39104749,56.48,2015Z
2015-03-11,55.58719142,55.98928649,54.67512212,55.81275695,56.91,2015Z
2015-03-12,55.99909369,56.68559747,54.98895242,55.43027628,56.52,2015Z
2015-03-13,55.50873385,55.81275695,53.54729449,53.71401684,54.77,2015Z
2015-03-16,53.54729449,53.80228161,51.72315589,52.80194754,53.84,2015Z
2015-03-17,52.70387557,52.97847708,51.3700968,51.75257748,52.77,2015Z
2015-03-18,51.3897112,54.4299422,50.94838734,53.79247441,54.85,2015Z
2015-03-19,53.64536646,53.69440244,51.79180627,52.32139489,53.35,2015Z
2015-03-20,52.25274452,53.65517366,51.57604794,53.39037934,54.44,2015Z
2015-03-23,53.19423541,53.90035358,52.27235891,53.821896,54.88,2015Z
2015-03-24,53.56690889,54.63589334,53.13539223,53.48845131,54.54,2015Z
2015-03-25,53.5080657,54.91049485,53.05693465,54.66531493,55.74,2015Z
2015-03-26,54.28283425,57.41133003,54.20437668,56.5875255,57.7,2015Z
2015-03-27,56.24427361,56.40118876,53.88073918,54.53782137,55.61,2015Z
2015-03-30,53.98861835,54.89088045,53.5276801,54.71435091,55.79,2015Z
2015-03-31,54.63589334,54.63589334,53.35115056,53.81208881,54.87,2015Z
2015-04-01,53.81208881,55.82256415,53.27269298,55.64603461,56.74,2015Z
2015-04-02,54.92030204,55.64603461,53.48845131,54.33187024,55.4,2015Z
2015-04-06,54.4397494,56.73463345,54.42013501,56.63656148,57.75,2015Z
2015-04-07,56.42080315,57.4897876,55.80294975,57.41133003,58.54,2015Z
2015-04-08,56.47964633,56.76405504,54.67512212,54.72415811,55.8,2015Z
2015-04-09,55.19490355,56.5777183,55.14586757,55.62642021,56.72,2015Z
2015-04-10,55.56757703,56.53848951,54.96933803,56.50906792,57.62,2015Z
2015-04-13,56.38157437,57.37210124,56.19523763,56.68559747,57.8,2015Z
2015-04-14,56.68559747,57.8134251,56.68559747,57.42113723,58.55,2015Z
2015-04-15,57.42113723,59.82390044,57.25441488,59.72582847,60.9,2015Z
2015-04-16,59.25508303,60.78500573,58.7156872,60.22599551,61.41,2015Z
2015-04-17,60.02004438,60.49078982,59.16681825,59.53949173,60.71,2015Z
2015-04-20,59.80428605,60.65751217,58.7156872,60.30445308,61.49,2015Z
2015-04-21,60.31426028,60.40252505,58.91183114,59.3335406,60.5,2015Z
2015-04-22,59.17662545,60.05927316,58.51954327,59.48064855,60.65,2015Z
2015-04-23,59.52968454,61.34401594,59.0393247,60.84384891,62.04,2015Z
2015-04-24,60.72616254,61.11845042,60.29464589,60.83404171,62.03,2015Z
2015-04-27,60.89288489,61.10864322,60.07888756,60.57905459,61.77,2015Z
2015-04-28,60.20638111,60.92230648,59.6277565,60.33387467,61.52,2015Z
2015-04-29,60.15734513,61.81476139,59.85332203,61.23613678,62.44,2015Z
2015-04-30,61.03018565,61.97167654,60.69674095,61.85399018,63.07,2015Z
2015-05-01,61.85399018,62.05013411,60.97134246,61.72649662,62.94,2015Z
2015-05-04,61.74611101,62.05013411,61.07922163,61.56958147,62.78,2015Z
2015-05-05,61.52054548,63.12892576,61.26555837,62.52087956,63.75,2015Z
2015-05-06,62.71702349,64.11945264,62.29531403,62.77586667,64.01,2015Z
2015-05-07,62.27569964,63.14854015,60.44175384,60.70654815,61.9,2015Z
2015-05-08,60.77519853,61.4617023,59.82390044,61.03018565,62.23,2015Z
2015-05-11,60.88307769,61.32440155,60.41233225,61.07922163,62.28,2015Z
2015-05-12,60.99095686,62.77586667,60.8732705,62.35415721,63.58,2015Z
2015-05-13,62.98181781,63.14854015,61.64803904,62.0893629,63.31,2015Z
2015-05-14,61.81476139,62.42280759,61.1576792,61.62842465,62.84,2015Z
2015-05-15,61.53035268,61.55977427,60.2456099,61.22632958,62.43,2015Z
2015-05-18,61.14787201,62.16782047,60.36329626,60.66731936,61.86,2015Z
2015-05-19,60.75558413,60.81442732,58.67645841,58.75491599,59.91,2015Z
2015-05-20,59.06874629,59.6375637,58.84318076,59.6277565,60.8,2015Z
2015-05-21,59.38257658,61.18710079,59.27469742,61.01057125,62.21,2015Z
2015-05-22,60.90269209,60.94192087,59.70621408,60.11811634,61.3,2015Z
2015-05-26,60.28483869,60.65751217,58.26455615,58.57838645,59.73,2015Z
2015-05-27,58.87260235,59.38257658,57.66631714,57.73496752,58.87,2015Z
2015-05-28,57.86246108,58.25474895,56.8817414,57.86246108,59.0,2015Z
2015-05-29,58.01937623,60.53982581,57.85265388,60.32406748,61.51,2015Z
2015-06-01,60.10830915,60.45156103,59.23546863,60.00042998,61.18,2015Z
2015-06-02,59.89255082,61.21652238,59.81409324,61.04980004,62.25,2015Z
2015-06-03,60.80462012,61.1576792,59.52968454,59.75525006,60.93,2015Z
2015-06-04,59.78467165,60.00042998,58.16648418,58.38224251,59.53,2015Z
2015-06-05,58.36262812,59.75525006,57.42113723,59.68659968,60.86,2015Z
2015-06-08,59.38257658,59.54929893,58.49012168,58.77453038,59.93,2015Z
2015-06-09,58.87260235,60.8732705,58.81375917,60.59866899,61.79,2015Z
2015-06-10,60.67712656,61.90302616,60.63789777,61.61861745,62.83,2015Z
2015-06-11,61.19690799,61.63823185,60.60847618,61.12825761,62.33,2015Z
2015-06-12,60.84384891,60.8634633,60.13773074,60.2554171,61.44,2015Z
2015-06-15,60.11811634,60.19657392,59.10797507,59.97100839,61.15,2015Z
2015-06-16,59.97100839,60.80462012,59.85332203,60.48098262,61.67,2015Z
2015-06-17,60.52021141,61.7657254,59.6375637,60.52021141,61.71,2015Z
2015-06-18,60.36329626,61.43228071,59.92197241,60.94192087,62.14,2015Z
2015-06-19,60.8634633,61.04980004,59.45122696,60.15734513,61.34,2015Z
2015-06-22,59.77486446,60.75558413,59.45122696,60.65751217,61.85,2015Z
2015-06-23,60.45156103,61.49112389,59.85332203,61.10864322,62.31,2015Z
2015-06-24,61.20671519,61.58919586,59.90235801,60.35348907,61.54,2015Z
2015-06-25,60.27503149,60.51040422,59.43161257,59.73563567,60.91,2015Z
2015-06-26,59.75525006,60.02004438,58.89221674,59.76505726,60.94,2015Z
2015-06-29,58.94125273,59.43161257,58.26455615,58.52935046,59.68,2015Z
2015-06-30,58.45089289,59.82390044,58.17629138,59.60814211,60.78,2015Z
2015-07-01,59.09816788,59.09816788,57.17595731,57.42113723,58.55,2015Z
2015-07-02,57.37210124,58.27436335,56.86212701,57.32306526,58.45,2015Z
2015-07-06,55.75391377,57.16615011,52.83136913,52.95886268,54.0,2015Z
2015-07-07,53.19423541,53.87093199,51.12491688,52.86079072,53.9,2015Z
2015-07-08,53.44922252,53.47864411,51.6741199,52.42927406,53.46,2015Z
2015-07-09,52.54696042,54.18476228,52.26255171,53.54729449,54.6,2015Z
2015-07-10,53.44922252,54.62608614,52.72348996,53.62575207,54.68,2015Z
2015-07-13,53.2040426,54.05726873,52.18409414,53.223657,54.27,2015Z
2015-07-14,52.99809147,54.20437668,51.94872141,53.91996797,54.98,2015Z
2015-07-15,54.07688312,54.23379827,52.03698619,52.24293732,53.27,2015Z
2015-07-16,52.24293732,52.9098267,51.65450551,51.72315589,52.74,2015Z
2015-07-17,51.72315589,52.0075646,50.99742333,51.6839271,52.7,2015Z
2015-07-20,51.53681915,51.95852861,50.85031537,51.0856881,52.09,2015Z
2015-07-21,50.90915855,52.03698619,50.781665,51.55643354,52.57,2015Z
2015-07-22,51.40932559,51.40932559,49.8499813,50.04612524,51.03,2015Z
2015-07-23,50.08535402,50.43841311,49.14386313,49.27135669,50.24,2015Z
2015-07-24,49.536151,49.74210214,48.56523852,48.9477192,49.91,2015Z
2015-07-27,48.76138246,49.02617677,47.75124119,48.26121542,49.21,2015Z
2015-07-28,47.98661391,49.18309192,47.47663968,48.75157526,49.71,2015Z
2015-07-29,48.59466011,50.10496842,48.11410747,49.34981426,50.32,2015Z
2015-07-30,49.43807904,49.89901728,49.01636957,49.21251351,50.18,2015Z
2015-07-31,49.13405593,49.35962146,47.53548286,47.97680671,48.92,2015Z
2015-08-03,47.7120124,47.75124119,45.8682594,45.96633137,46.87,2015Z
2015-08-04,46.14286091,46.91762946,46.12324652,46.44688401,47.36,2015Z
2015-08-05,46.70187113,47.31972453,45.5838507,45.93690978,46.84,2015Z
2015-08-06,46.00556016,46.07421054,45.12291245,45.64269388,46.54,2015Z
2015-08-07,45.71134425,46.10363213,44.80908215,44.9659973,45.85,2015Z
2015-08-10,44.62274541,46.43707682,44.50505905,46.40765523,47.32,2015Z
2015-08-11,46.24093288,46.7901359,44.56390223,44.79927495,45.68,2015Z
2015-08-12,44.82869654,45.46616433,44.39717988,45.05426207,45.94,2015Z
2015-08-13,45.13271964,45.50539312,43.96566322,44.28930072,45.16,2015Z
2015-08-14,44.31872231,44.70120298,43.48511058,44.36775829,45.24,2015Z
2015-08-17,44.06373519,44.39717988,43.49491778,43.61260414,44.47,2015Z
2015-08-18,43.55376096,44.26968633,43.15166589,44.0441208,44.91,2015Z
2015-08-19,43.69106171,44.01469921,41.74923675,42.18075341,43.01,2015Z
2015-08-20,41.82769432,42.60246287,41.38637047,42.07287424,42.9,2015Z
2015-08-21,41.62174319,41.97480228,40.58218033,41.10196176,41.91,2015Z
2015-08-24,40.90581783,41.14119055,38.46382582,38.88553529,39.65,2015Z
2015-08-25,38.87572809,40.46449397,38.81688491,39.85644777,40.64,2015Z
2015-08-26,40.17027807,40.39584359,39.32685914,39.42493111,40.2,2015Z
2015-08-27,39.78779739,43.66164012,39.78779739,43.4262674,44.28,2015Z
2015-08-28,43.49491778,46.66264234,42.66130605,45.95652417,46.86,2015Z
2015-08-31,45.67211547,49.90882448,44.3579511,49.79113812,50.77,2015Z
2015-09-01,48.88887601,49.2517423,44.60313102,45.78980183,46.69,2015Z
2015-09-02,44.71101018,47.07454461,43.76951929,46.60379916,47.52,2015Z
2015-09-03,46.42726962,48.57504572,46.03498175,46.99608703,47.92,2015Z
2015-09-04,46.89801507,47.44721809,45.92710258,46.31939046,47.23,2015Z
2015-09-08,45.91729539,46.70187113,44.42660147,46.32919765,47.24,2015Z
2015-09-09,46.10363213,46.59399197,44.47563746,44.60313102,45.48,2015Z
2015-09-10,44.59332382,46.25074008,43.80874808,46.13305372,47.04,2015Z
2015-09-11,45.8780666,46.10363213,44.3579511,44.91696131,45.8,2015Z
2015-09-14,45.01503328,45.21117722,43.80874808,44.0343136,44.9,2015Z
2015-09-15,44.11277118,45.24059881,44.06373519,44.652167,45.53,2015Z
2015-09-16,45.16214123,47.29030294,44.85811813,47.04512302,47.97,2015Z
2015-09-17,47.04512302,47.54529005,46.25074008,46.74109992,47.66,2015Z
2015-09-18,46.68225674,46.86859348,44.26968633,44.68158859,45.56,2015Z
2015-09-21,44.92676851,46.57437757,44.72081738,46.51553439,47.43,2015Z
2015-09-22,46.28016167,46.31939046,45.02484048,46.01536735,46.92,2015Z
2015-09-23,46.14286091,46.82936469,44.17161436,44.23045754,45.1,2015Z
2015-09-24,44.3579511,44.85811813,43.45568899,44.60313102,45.48,2015Z
2015-09-25,44.73062457,45.97613857,44.54428784,45.29944199,46.19,2015Z
2015-09-28,45.05426207,45.07387646,43.88720565,44.00489201,44.87,2015Z
2015-09-29,44.053928,45.21117722,43.88720565,44.76004616,45.64,2015Z
2015-09-30,44.46583026,45.39751396,44.24026473,44.68158859,45.56,2015Z
2015-10-01,44.9659973,46.62341356,44.24026473,44.3481439,45.22,2015Z
2015-10-02,44.6619742,45.37789956,43.59298975,45.11310525,46.0,2015Z
2015-10-05,45.11310525,46.50572719,44.78946776,45.84864501,46.75,2015Z
2015-10-06,45.83883781,48.6240817,45.36809237,48.07487868,49.02,2015Z
2015-10-07,48.54562413,49.2517423,47.35895332,47.46683248,48.4,2015Z
2015-10-08,47.81008437,49.63422297,47.38837491,49.03598397,50.0,2015Z
2015-10-09,49.31058548,50.42860591,48.73196087,49.17328472,50.14,2015Z
2015-10-12,49.04579116,49.65383736,46.62341356,46.69206393,47.61,2015Z
2015-10-13,47.04512302,47.95719232,46.02517455,46.24093288,47.15,2015Z
2015-10-14,46.28996886,46.53514878,45.5740435,46.25074008,47.16,2015Z
2015-10-15,45.90748819,46.61360636,44.90715412,45.96633137,46.87,2015Z
2015-10-16,46.4763056,47.04512302,45.74076584,46.7999431,47.72,2015Z
2015-10-19,46.7999431,46.98627984,45.32886358,45.38770676,46.28,2015Z
2015-10-20,45.67211547,46.02517455,44.83850374,45.39751396,46.29,2015Z
2015-10-21,44.99541889,45.19156282,43.99508482,44.32852951,45.2,2015Z
2015-10-22,44.39717988,45.21117722,44.0343136,44.50505905,45.38,2015Z
2015-10-23,44.56390223,44.86792533,43.34780983,43.7400977,44.6,2015Z
2015-10-26,43.87739845,44.07354239,42.79860681,43.1320515,43.98,2015Z
2015-10-27,42.93590756,43.06340112,41.75904395,42.36709015,43.2,2015Z
2015-10-28,42.60246287,45.32886358,42.22978939,45.05426207,45.94,2015Z
2015-10-29,45.17194843,45.8878738,44.28930072,45.17194843,46.06,2015Z
2015-10-30,44.85811813,46.12324652,44.60313102,45.69172986,46.59,2015Z
2015-11-02,45.53481471,45.82903062,44.68158859,45.250406,46.14,2015Z
2015-11-03,45.22098441,47.42760369,45.07387646,46.97647264,47.9,2015Z
2015-11-04,46.81955749,47.34914612,45.27982759,45.42693555,46.32,2015Z
2015-11-05,45.67211547,45.75057304,44.25007193,44.32852951,45.2,2015Z
2015-11-06,44.53448064,44.76004616,43.25954506,43.4360746,44.29,2015Z
2015-11-09,43.66164012,44.25007193,42.79860681,43.02417233,43.87,2015Z
2015-11-10,43.24973786,43.89701285,42.72995643,43.35761702,44.21,2015Z
2015-11-11,42.78879961,43.25954506,41.79827273,42.10229583,42.93,2015Z
2015-11-12,42.2199822,42.49458371,40.73909548,40.94504661,41.75,2015Z
2015-11-13,40.94504661,41.44950304,40.24721522,40.54988908,48.23,2016Z
2015-11-16,40.5751119,41.27294329,39.97817179,41.00389986,48.77,2016Z
2015-11-17,41.07956833,41.21409004,40.13791633,40.20517719,47.82,2016Z
2015-11-18,40.33129129,40.88619336,39.9865794,40.54148147,48.22,2016Z
2015-11-19,40.77689447,40.88619336,40.17154676,40.50785104,48.18,2016Z
2015-11-20,40.59192711,41.27294329,40.29766087,40.73485643,48.45,2016Z
2015-11-23,40.54988908,41.45791065,39.84365008,40.94504661,48.7,2016Z
2015-11-24,41.1636444,42.24822571,40.98708465,42.06325836,50.03,2016Z
2015-11-25,41.95395947,42.36593221,41.21409004,42.06325836,50.03,2016Z
2015-11-27,42.02962793,42.2314105,41.06275311,41.11319875,48.9,2016Z
2015-11-30,41.11319875,41.6344704,40.70122601,40.8105249,48.54,2016Z
2015-12-01,40.76848686,41.11319875,40.28084565,40.8105249,48.54,2016Z
2015-12-02,40.74326404,41.01230747,39.78479683,39.88568812,47.44,2016Z
2015-12-03,40.05384026,41.22249765,39.97817179,40.56670429,48.25,2016Z
2015-12-04,40.77689447,41.11319875,39.69231315,39.87728051,47.43,2016Z
2015-12-07,40.00339462,40.00339462,38.34709602,38.46480252,45.75,2016Z
2015-12-08,38.57410141,38.9188133,37.83423198,38.17894387,45.41,2016Z
2015-12-09,38.32187319,38.88518287,37.57359616,38.0864602,45.3,2016Z
2015-12-10,38.22938952,38.49843294,37.88467763,38.35550362,45.62,2016Z
2015-12-11,38.23779712,38.32187319,37.01869409,37.44748206,44.54,2016Z
2015-12-14,37.30455273,37.6240418,36.25360185,37.06073213,44.08,2016Z
2015-12-15,36.82531913,38.04442216,36.76646588,37.6156342,44.74,2016Z
2015-12-16,37.12799299,37.59881898,36.49742245,36.6739822,43.62,2016Z
2015-12-17,36.90098759,37.04391691,36.1947486,36.47219963,43.38,2016Z
2015-12-18,36.28723227,36.83372674,35.9677432,36.15271056,43.0,2016Z
2015-12-21,36.0854497,36.0854497,35.43806396,35.65666174,42.41,2016Z
2015-12-22,35.73233021,35.90888996,35.34558028,35.42124874,42.13,2016Z
2015-12-23,35.6062161,36.63194417,35.49691721,36.26200945,43.13,2016Z
2015-12-24,36.57309092,37.09436256,36.14430295,37.04391691,44.06,2016Z
2015-12-28,36.85894956,36.93461802,35.92570517,36.15271056,43.0,2016Z
2015-12-29,36.02659645,36.95984084,35.9593356,36.86735717,43.85,2016Z
2015-12-30,36.47219963,36.59831374,35.88366713,36.06863449,42.9,2016Z
2015-12-31,36.21997142,37.27932991,35.81640628,36.85054195,43.83,2016Z
2016-01-04,37.22888427,37.87627002,36.35449313,36.76646588,43.73,2016Z
2016-01-05,36.96824845,37.12799299,36.11908013,36.3124551,43.19,2016Z
2016-01-06,36.57309092,36.61512895,34.91679232,35.0176836,41.65,2016Z
2016-01-07,35.11857489,35.2530966,33.57157518,34.45437393,40.98,2016Z
2016-01-08,34.47959675,35.21946617,33.89947186,34.46278153,40.99,2016Z
2016-01-11,34.05080878,34.303037,32.78126011,33.06711875,39.33,2016Z
2016-01-12,32.94941225,33.61361321,31.68827119,32.06661351,38.14,2016Z
2016-01-13,31.99094504,32.59629275,31.21744519,31.45285819,37.41,2016Z
2016-01-14,31.44445058,32.36928736,31.20903758,32.13387436,38.22,2016Z
2016-01-15,32.24317326,32.30202651,30.35146166,30.53642901,36.32,2016Z
2016-01-19,30.26738559,31.1081463,29.59477702,30.00674977,35.69,2016Z
2016-01-20,30.03197259,30.14967909,28.63630981,29.41821727,34.99,2016Z
2016-01-21,29.30051077,30.72139637,28.90535323,30.23375516,35.96,2016Z
2016-01-22,30.46076055,32.73081447,30.20853234,32.655146,38.84,2016Z
2016-01-25,32.78966772,33.21004807,31.29311365,31.68827119,37.69,2016Z
2016-01-26,31.29311365,33.21004807,30.82228766,32.5290319,38.69,2016Z
2016-01-27,31.81438529,33.72291211,31.67986358,33.26890132,39.57,2016Z
2016-01-28,33.15119482,35.11857489,32.94100465,34.05921639,40.51,2016Z
2016-01-29,34.4291511,35.22787378,34.00877075,35.10175967,41.75,2016Z
2016-02-01,35.11857489,35.36239549,33.57998279,33.84061861,40.25,2016Z
2016-02-02,33.70609689,33.79858057,32.36087976,32.80648293,39.02,2016Z
2016-02-03,32.62151558,34.43755871,32.4113254,34.16851528,40.64,2016Z
2016-02-04,34.303037,34.70660214,33.43705347,34.03399357,40.48,2016Z
2016-02-05,34.067624,34.79908582,33.70609689,33.91628707,40.34,2016Z
2016-02-08,34.00877075,34.34507503,32.9998579,33.23527089,39.53,2016Z
2016-02-09,33.07552636,33.57998279,31.02407023,31.09133108,36.98,2016Z
2016-02-10,31.4612658,32.4113254,31.17540715,31.42763537,37.38,2016Z
2016-02-11,31.45285819,31.96572222,30.67095073,30.86432569,36.71,2016Z
2016-02-12,31.83960812,33.2436785,31.62941794,33.21004807,39.5,2016Z
2016-02-16,32.73922208,34.58048803,31.89846136,32.08342872,38.16,2016Z
2016-02-17,32.20113522,34.03399357,32.07502111,33.68928168,40.07,2016Z
2016-02-18,33.87424904,34.37029785,32.95781986,33.35297739,39.67,2016Z
2016-02-19,33.21845568,33.42023825,32.23476565,32.38610258,38.52,2016Z
2016-02-22,32.42814061,33.72291211,32.28521129,33.56316757,39.92,2016Z
2016-02-23,33.52112954,33.78176536,32.30202651,32.655146,38.84,2016Z
2016-02-24,32.36928736,33.42864586,31.89005376,33.31934697,39.63,2016Z
2016-02-25,33.2436785,33.82380339,32.46177104,33.63042843,40.0,2016Z
2016-02-26,33.55475997,34.58889564,33.01667311,33.18482525,39.47,2016Z
2016-02-29,33.10074918,34.17692289,32.94941225,34.08443921,40.54,2016Z
2016-03-01,34.05921639,34.55526521,33.68928168,34.1853305,40.66,2016Z
2016-03-02,33.93310228,34.46278153,33.56316757,34.15170007,40.62,2016Z
2016-03-03,34.05921639,34.41233589,33.67246646,34.27781418,40.77,2016Z
2016-03-04,34.34507503,35.76596063,34.17692289,35.58099328,42.32,2016Z
2016-03-07,35.64825413,37.19525384,35.64825413,37.11117777,44.14,2016Z
2016-03-08,36.95984084,37.32977556,35.52214003,35.87525953,42.67,2016Z
2016-03-09,35.69029217,37.05232452,35.6062161,36.9093952,43.9,2016Z
2016-03-10,36.69920502,36.86735717,35.97615081,36.27882467,43.15,2016Z
2016-03-11,36.50583006,36.99347127,36.27041706,36.76646588,43.73,2016Z
